2026-05-22 15:47:23,651 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:47:23,652 | WARNING | Sleep for 2.732802 seconds and try again... (tryings = 4, bot id = 8922709717)
2026-05-22 15:47:29,590 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:47:29,590 | WARNING | Sleep for 2.906841 seconds and try again... (tryings = 4, bot id = 8922709717)
2026-05-22 15:47:32,886 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:47:32,886 | WARNING | Sleep for 3.576430 seconds and try again... (tryings = 5, bot id = 8922709717)
2026-05-22 15:47:36,961 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:47:36,961 | WARNING | Sleep for 3.861336 seconds and try again... (tryings = 5, bot id = 8922709717)
2026-05-22 15:47:41,178 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:47:41,178 | WARNING | Sleep for 4.626412 seconds and try again... (tryings = 6, bot id = 8922709717)
2026-05-22 15:47:45,985 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:47:45,985 | WARNING | Sleep for 5.058486 seconds and try again... (tryings = 6, bot id = 8922709717)
2026-05-22 15:47:51,299 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:47:51,299 | WARNING | Sleep for 5.148392 seconds and try again... (tryings = 7, bot id = 8922709717)
2026-05-22 15:47:56,725 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:47:56,725 | WARNING | Sleep for 4.948220 seconds and try again... (tryings = 7, bot id = 8922709717)
2026-05-22 15:48:01,846 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:48:01,847 | WARNING | Sleep for 4.930003 seconds and try again... (tryings = 8, bot id = 8922709717)
